user_id,beach_clicks,historical_clicks,cultural_clicks,religious_clicks,avg_view_time,language,preference
4431,0,10,8,0,8.98,EN,Historical
4432,9,5,6,7,17.39,EN,Nature
4433,0,7,5,2,7.79,SO,Historical
4434,7,10,4,1,12.81,EN,Historical
4435,8,10,6,8,16.37,SO,Historical
4436,9,5,1,7,18.96,EN,Nature
4437,7,1,4,9,10.42,EN,Religious
4438,10,0,3,2,9.06,SO,Nature
4439,4,0,1,4,16.23,EN,Nature
4440,4,4,7,6,6.99,SO,Cultural
4441,9,10,2,9,9.9,EN,Historical
4442,6,6,8,9,16.75,SO,Religious
4443,4,0,5,9,6.5,SO,Religious
4444,3,0,6,9,12.99,SO,Religious
4445,0,2,8,0,6.78,EN,Cultural
4446,9,9,2,9,16.08,SO,Nature
4447,1,10,10,4,16.82,SO,Historical
4448,8,0,8,6,7.02,SO,Nature
4449,3,4,1,5,14.2,SO,Religious
4450,2,1,8,4,8.82,SO,Cultural
4451,1,10,7,0,11.88,SO,Historical
4452,1,6,10,4,10.07,EN,Cultural
4453,7,4,2,10,10.16,SO,Religious
4454,3,10,8,5,11.14,SO,Historical
4455,7,2,1,0,10.99,EN,Nature
4456,9,2,0,0,13.03,EN,Nature
4457,9,5,9,1,7.05,SO,Nature
4458,10,3,2,3,13.85,EN,Nature
4459,5,8,1,0,18.35,EN,Historical
4460,3,10,4,0,8.05,SO,Historical
4461,4,5,1,2,6.61,SO,Historical
4462,2,1,8,9,14.6,SO,Religious
4463,5,6,5,8,13.27,SO,Religious
4464,0,9,9,6,5.36,EN,Historical
4465,6,1,9,8,6.04,SO,Cultural
4466,5,1,8,3,19.28,EN,Cultural
4467,5,5,9,7,5.85,SO,Cultural
4468,5,2,3,10,8.63,SO,Religious
4469,1,4,1,3,5.38,SO,Historical
4470,10,4,4,7,7.63,SO,Nature
4471,1,8,8,8,10.47,EN,Historical
4472,1,2,10,8,12.0,SO,Cultural
4473,0,10,4,0,5.94,SO,Historical
4474,7,1,2,7,15.86,SO,Nature
4475,2,4,8,9,11.36,SO,Religious
4476,2,8,4,8,12.19,EN,Historical
4477,8,4,5,10,8.73,SO,Religious
4478,0,6,3,3,12.11,SO,Historical
4479,8,9,9,0,17.82,SO,Historical
4480,9,4,2,8,18.87,SO,Nature
4481,10,7,0,5,18.01,SO,Nature
4482,6,0,3,6,9.77,SO,Nature
4483,4,5,1,0,15.28,EN,Historical
4484,5,10,6,0,13.74,SO,Historical
4485,7,9,4,1,11.79,EN,Historical
4486,8,2,3,0,14.99,EN,Nature
4487,10,5,7,3,10.5,SO,Nature
4488,6,10,10,1,12.2,EN,Historical
4489,1,6,1,9,9.24,EN,Religious
4490,4,1,1,4,9.68,SO,Nature
4491,2,1,3,9,19.89,EN,Religious
4492,9,2,3,1,16.3,EN,Nature
4493,9,6,3,10,8.29,EN,Religious
4494,3,10,7,3,5.32,EN,Historical
4495,5,5,5,6,16.33,EN,Religious
4496,2,0,1,9,13.5,EN,Religious
4497,3,4,4,3,15.44,SO,Historical
4498,3,3,1,6,17.58,SO,Religious
4499,4,1,7,1,13.22,EN,Cultural
4500,3,1,10,2,16.32,EN,Cultural
4501,0,1,2,9,10.83,SO,Religious
4502,2,5,0,3,11.13,EN,Historical
4503,8,7,4,8,16.38,EN,Nature
4504,8,7,9,3,13.95,SO,Cultural
4505,2,2,5,0,12.28,EN,Cultural
4506,4,9,3,9,12.94,SO,Historical
4507,10,3,6,7,18.1,SO,Nature
4508,0,9,2,4,10.18,EN,Historical
4509,4,7,3,9,10.81,SO,Religious
4510,4,4,2,4,17.42,EN,Nature
4511,9,4,8,7,14.77,SO,Nature
4512,5,7,9,6,6.17,SO,Cultural
4513,2,7,1,7,15.37,EN,Historical
4514,6,3,2,8,11.35,SO,Religious
4515,3,2,1,8,17.61,EN,Religious
4516,0,9,10,8,8.58,EN,Cultural
4517,0,4,3,0,8.09,EN,Historical
4518,4,8,10,2,10.73,SO,Cultural
4519,0,4,2,8,14.05,SO,Religious
4520,0,9,3,6,7.54,SO,Historical
4521,4,1,4,5,6.02,SO,Religious
4522,10,4,9,1,6.92,EN,Nature
4523,8,2,2,8,9.43,SO,Nature
4524,0,4,0,4,12.48,EN,Historical
4525,10,4,8,5,8.85,EN,Nature
4526,10,4,9,8,7.05,EN,Nature
4527,1,1,4,8,9.69,EN,Religious
4528,8,5,9,9,18.28,EN,Cultural
4529,2,6,2,3,14.22,EN,Historical
4530,10,7,2,3,14.42,EN,Nature
4531,6,1,2,9,13.55,EN,Religious
4532,9,7,0,1,7.86,SO,Nature
4533,5,10,6,0,6.49,SO,Historical
4534,0,5,7,4,8.73,SO,Cultural
4535,3,4,0,8,19.35,EN,Religious
4536,9,1,8,4,7.52,EN,Nature
4537,2,9,9,3,5.04,EN,Historical
4538,6,9,10,1,15.96,SO,Cultural
4539,7,7,10,0,11.46,EN,Cultural
4540,2,5,7,8,5.07,EN,Religious
4541,8,2,3,6,12.21,EN,Nature
4542,2,10,4,1,15.91,SO,Historical
4543,1,1,9,5,11.02,SO,Cultural
4544,9,9,7,6,18.02,EN,Nature
4545,1,1,4,10,9.91,EN,Religious
4546,8,5,9,8,16.12,EN,Cultural
4547,8,4,1,10,15.82,SO,Religious
4548,1,1,4,7,13.96,EN,Religious
4549,1,6,1,6,9.98,EN,Historical
4550,2,1,10,1,10.76,SO,Cultural
4551,2,6,7,9,17.06,SO,Religious
4552,5,9,2,0,6.29,EN,Historical
4553,3,4,6,7,12.55,EN,Religious
4554,0,9,4,1,10.63,EN,Historical
4555,1,0,3,2,15.35,SO,Cultural
4556,10,9,5,1,13.68,EN,Nature
4557,8,7,0,2,6.47,SO,Nature
4558,7,3,4,0,8.08,EN,Nature
4559,6,3,0,10,15.98,EN,Religious
4560,1,10,1,1,18.07,SO,Historical
4561,5,9,9,5,8.03,EN,Historical
4562,3,6,3,10,16.81,SO,Religious
4563,4,10,1,3,16.9,SO,Historical
4564,1,9,9,7,12.83,SO,Historical
4565,8,0,10,6,12.13,SO,Cultural
4566,0,8,9,7,8.44,SO,Cultural
4567,9,7,4,1,12.06,SO,Nature
4568,9,9,9,9,14.49,SO,Nature
4569,4,9,1,5,19.7,EN,Historical
4570,4,7,1,10,15.09,EN,Religious
4571,9,10,10,3,18.78,SO,Historical
4572,2,8,1,0,16.99,EN,Historical
4573,3,10,8,0,15.03,EN,Historical
4574,6,2,6,4,6.09,SO,Nature
4575,4,2,4,6,19.58,SO,Religious
4576,1,8,9,5,18.36,SO,Cultural
4577,8,7,5,4,6.84,SO,Nature
4578,6,4,4,8,8.9,EN,Religious
4579,0,3,5,8,7.4,SO,Religious
4580,4,9,10,0,17.35,EN,Cultural
4581,0,5,2,8,5.99,EN,Religious
4582,5,0,6,4,15.04,EN,Cultural
4583,3,2,8,1,14.1,SO,Cultural
4584,8,4,8,8,13.17,EN,Nature
4585,10,9,3,1,19.17,SO,Nature
4586,0,1,7,0,16.75,EN,Cultural
4587,0,4,3,7,9.76,SO,Religious
4588,4,3,6,10,18.44,SO,Religious
4589,1,5,2,4,19.59,EN,Historical
4590,5,0,4,8,8.3,EN,Religious
4591,0,8,5,8,18.79,SO,Historical
4592,7,2,8,7,11.04,SO,Cultural
4593,5,3,10,2,13.52,EN,Cultural
4594,10,7,2,3,5.68,EN,Nature
4595,6,8,10,5,16.4,EN,Cultural
4596,4,10,2,4,9.49,SO,Historical
4597,0,9,8,6,5.84,EN,Historical
4598,3,1,6,0,17.39,SO,Cultural
4599,5,1,3,3,5.73,EN,Nature
4600,2,3,10,4,13.51,EN,Cultural
4601,3,7,3,3,14.13,SO,Historical
4602,4,0,6,8,19.02,SO,Religious
4603,8,9,9,3,16.38,EN,Historical
4604,1,10,0,0,13.27,SO,Historical
4605,3,9,6,6,16.2,SO,Historical
4606,1,10,7,3,18.1,EN,Historical
4607,9,1,6,0,11.45,SO,Nature
4608,10,4,0,10,5.82,SO,Nature
4609,2,7,6,0,13.48,SO,Historical
4610,9,10,10,2,10.91,EN,Historical
4611,2,2,2,10,17.39,SO,Religious
4612,1,3,1,2,5.72,EN,Historical
4613,1,2,1,8,16.66,EN,Religious
4614,9,6,4,2,5.44,EN,Nature
4615,5,4,1,9,12.24,EN,Religious
4616,8,3,6,7,11.82,SO,Nature
4617,5,4,4,0,9.66,EN,Nature
4618,3,5,4,5,12.74,EN,Historical
4619,3,6,1,3,14.93,EN,Historical
4620,8,7,5,5,5.85,EN,Nature
4621,7,0,4,1,8.67,EN,Nature
4622,5,1,1,4,9.65,EN,Nature
4623,1,10,7,4,18.98,SO,Historical
4624,0,3,10,4,11.79,SO,Cultural
4625,1,6,1,6,6.86,SO,Historical
4626,7,1,1,1,6.11,SO,Nature
4627,7,1,5,10,13.61,EN,Religious
4628,3,10,4,2,11.02,SO,Historical
4629,9,0,0,10,13.25,EN,Religious
4630,2,9,2,2,18.15,SO,Historical
4631,10,5,0,3,6.54,SO,Nature
4632,8,1,10,6,14.08,SO,Cultural
4633,3,7,2,6,11.61,SO,Historical
4634,3,9,4,10,11.44,EN,Religious
4635,6,3,3,5,17.08,EN,Nature
4636,10,1,5,8,9.42,SO,Nature
4637,9,2,3,5,7.88,EN,Nature
4638,8,6,3,2,15.67,EN,Nature
4639,7,9,10,5,16.38,SO,Cultural
4640,6,3,2,10,8.86,SO,Religious
4641,5,4,8,0,7.63,SO,Cultural
4642,0,1,9,0,14.71,SO,Cultural
4643,4,10,6,6,10.67,EN,Historical
4644,5,5,3,3,12.29,EN,Nature
4645,3,0,7,10,18.21,SO,Religious
4646,1,0,4,0,12.34,EN,Cultural
4647,9,3,3,8,6.59,EN,Nature
4648,3,1,2,10,10.87,EN,Religious
4649,9,7,2,7,8.68,EN,Nature
4650,6,1,2,0,11.57,SO,Nature
4651,4,6,7,9,16.18,EN,Religious
4652,0,4,10,10,19.38,SO,Cultural
4653,10,10,1,5,5.53,EN,Nature
4654,2,0,9,4,11.23,SO,Cultural
4655,1,9,5,1,12.62,EN,Historical
4656,1,9,10,7,16.3,EN,Cultural
4657,2,2,4,4,13.91,SO,Cultural
4658,8,3,2,1,7.98,SO,Nature
4659,0,8,9,9,9.59,EN,Cultural
4660,1,4,10,7,13.23,EN,Cultural
4661,1,7,6,8,15.05,EN,Religious
4662,10,5,8,8,12.82,EN,Nature
4663,2,9,2,6,14.73,SO,Historical
4664,10,5,7,3,18.77,SO,Nature
4665,6,0,0,6,13.41,EN,Nature
4666,10,6,1,9,7.26,SO,Nature
4667,7,7,9,1,8.28,EN,Cultural
4668,0,0,3,10,10.53,EN,Religious
4669,8,10,2,6,8.81,SO,Historical
4670,3,7,6,1,6.72,EN,Historical
4671,10,2,9,9,11.96,SO,Nature
4672,2,2,6,4,12.46,SO,Cultural
4673,3,7,5,5,19.84,SO,Historical
4674,10,5,3,3,17.71,EN,Nature
4675,9,0,10,6,12.42,SO,Cultural
4676,4,4,7,0,8.3,EN,Cultural
4677,1,5,2,0,7.65,EN,Historical
4678,0,8,5,2,14.75,SO,Historical
4679,6,9,2,3,8.05,SO,Historical
4680,7,9,0,6,8.57,EN,Historical
4681,2,8,8,1,10.66,EN,Historical
4682,9,8,3,0,9.77,SO,Nature
4683,2,1,1,9,10.1,EN,Religious
4684,6,8,5,1,10.35,EN,Historical
4685,10,8,5,7,14.87,EN,Nature
4686,7,3,3,6,11.43,SO,Nature
4687,9,1,0,4,18.66,SO,Nature
4688,5,3,10,3,11.0,SO,Cultural
4689,10,8,10,4,8.92,SO,Nature
4690,5,9,4,6,18.02,SO,Historical
4691,7,4,10,3,9.67,EN,Cultural
4692,0,2,6,5,6.26,EN,Cultural
4693,1,0,6,6,16.14,SO,Cultural
4694,8,5,5,6,12.47,EN,Nature
4695,7,10,0,7,17.94,EN,Historical
4696,1,4,4,4,17.94,EN,Historical
4697,8,2,5,4,8.27,SO,Nature
4698,1,6,3,8,6.05,EN,Religious
4699,0,7,0,2,11.61,EN,Historical
4700,10,9,10,10,6.73,SO,Nature
4701,4,7,4,2,16.11,EN,Historical
4702,8,6,4,1,14.91,SO,Nature
4703,9,6,7,10,15.46,EN,Religious
4704,5,6,4,1,19.45,EN,Historical
4705,0,8,0,10,15.63,SO,Religious
4706,6,7,7,7,16.07,SO,Historical
4707,10,3,3,8,17.6,EN,Nature
4708,2,4,1,0,16.33,SO,Historical
4709,1,10,3,0,10.38,SO,Historical
4710,5,8,7,9,16.97,EN,Religious
4711,3,6,2,4,6.31,EN,Historical
4712,8,4,3,6,18.08,SO,Nature
4713,9,5,0,1,9.17,EN,Nature
4714,2,10,4,10,9.38,SO,Historical
4715,9,7,2,2,8.67,SO,Nature
4716,6,10,6,2,17.35,SO,Historical
4717,1,7,7,4,17.42,EN,Historical
4718,10,3,5,4,19.68,SO,Nature
4719,6,7,1,1,14.49,SO,Historical
4720,5,10,4,10,12.62,EN,Historical
4721,3,4,0,6,14.64,SO,Religious
4722,3,7,8,10,17.22,SO,Religious
4723,7,4,0,7,14.54,EN,Nature
4724,4,8,10,10,8.56,EN,Cultural
4725,1,1,2,4,13.51,EN,Religious
4726,10,6,3,0,6.1,SO,Nature
4727,9,3,10,6,10.7,EN,Cultural
4728,3,4,4,8,6.32,SO,Religious
4729,2,1,4,3,5.27,SO,Cultural
4730,4,4,2,6,18.81,EN,Religious
4731,7,6,5,5,16.2,EN,Nature
4732,6,9,2,7,14.6,SO,Historical
4733,9,9,8,1,5.79,EN,Nature
4734,5,1,6,10,12.91,EN,Religious
4735,9,4,4,8,5.14,SO,Nature
4736,10,9,9,6,7.84,EN,Nature
4737,9,0,7,8,11.52,EN,Nature
4738,5,10,6,1,12.07,SO,Historical
4739,7,3,2,7,7.14,EN,Nature
4740,6,3,5,4,19.6,SO,Nature
4741,4,10,9,0,7.43,SO,Historical
4742,5,7,6,7,13.3,SO,Historical
4743,4,7,5,7,16.01,EN,Historical
4744,1,0,1,8,5.67,EN,Religious
4745,1,8,3,1,14.88,SO,Historical
4746,5,1,3,4,18.35,SO,Nature
4747,9,5,5,4,13.06,SO,Nature
4748,9,4,0,1,18.37,SO,Nature
4749,2,1,8,5,10.31,SO,Cultural
4750,6,3,3,3,9.27,EN,Nature
4751,7,9,9,8,11.02,SO,Historical
4752,3,9,8,9,15.43,SO,Historical
4753,3,6,3,10,5.65,SO,Religious
4754,6,10,5,7,13.87,EN,Historical
4755,2,6,0,8,16.29,SO,Religious
4756,3,0,9,7,14.94,EN,Cultural
4757,3,3,6,9,6.67,SO,Religious
4758,6,9,2,5,10.22,EN,Historical
4759,0,1,4,10,12.76,EN,Religious
4760,2,0,10,4,18.97,EN,Cultural
4761,5,1,10,5,15.13,SO,Cultural
4762,9,0,9,4,13.62,SO,Nature
4763,4,5,10,7,17.65,EN,Cultural
4764,9,5,2,8,14.51,EN,Nature
4765,6,0,6,3,17.39,EN,Nature
4766,5,4,6,4,18.91,SO,Cultural
4767,3,3,10,1,7.95,EN,Cultural
4768,10,3,5,6,10.78,EN,Nature
4769,8,8,1,9,7.81,EN,Religious
4770,4,0,10,8,17.43,EN,Cultural
4771,10,10,7,7,6.83,EN,Nature
4772,1,2,4,9,10.4,SO,Religious
4773,0,0,5,2,19.18,SO,Cultural
4774,4,7,7,5,10.59,SO,Historical
4775,10,10,2,4,9.46,SO,Nature
4776,0,2,10,3,11.81,SO,Cultural
4777,0,7,1,1,8.18,SO,Historical
4778,9,0,8,7,8.63,SO,Nature
4779,0,7,1,8,11.94,SO,Religious
4780,1,4,4,10,17.42,EN,Religious
4781,6,8,8,7,8.97,SO,Historical
4782,1,4,0,6,6.49,SO,Religious
4783,9,3,0,9,15.37,EN,Nature
4784,7,9,7,2,10.25,EN,Historical
4785,7,3,8,0,18.59,SO,Cultural
4786,5,1,6,5,13.47,SO,Cultural
4787,3,1,0,6,11.63,EN,Religious
4788,0,9,2,0,19.01,EN,Historical
4789,2,1,3,1,14.42,EN,Cultural
4790,3,1,3,2,7.04,SO,Nature
4791,2,5,7,0,7.03,SO,Cultural
4792,4,9,6,7,12.87,EN,Historical
4793,2,8,2,9,16.71,EN,Religious
4794,4,8,1,0,10.67,EN,Historical
4795,8,0,6,6,18.18,EN,Nature
4796,5,6,9,4,15.3,EN,Cultural
4797,8,9,5,7,19.37,EN,Historical
4798,9,3,0,3,14.91,EN,Nature
4799,9,4,4,9,12.27,SO,Nature
4800,1,3,3,5,15.31,SO,Religious
4801,7,4,0,9,10.08,SO,Religious
4802,8,9,8,0,11.36,SO,Historical
4803,9,9,5,9,19.67,SO,Nature
4804,3,10,1,7,10.74,EN,Historical
4805,8,3,3,7,18.84,EN,Nature
4806,2,4,10,7,10.66,EN,Cultural
4807,5,10,2,10,7.08,EN,Historical
4808,7,5,8,10,17.0,SO,Religious
4809,4,5,3,0,14.52,SO,Historical
4810,10,4,2,4,10.9,SO,Nature
4811,9,10,1,10,19.85,EN,Historical
4812,8,6,7,0,9.93,SO,Nature
4813,5,6,7,4,6.05,SO,Cultural
4814,2,3,5,7,19.3,EN,Religious
4815,5,8,0,6,5.62,SO,Historical
4816,4,8,1,10,12.59,SO,Religious
4817,0,2,7,6,10.37,SO,Cultural
4818,4,5,3,6,17.72,EN,Religious
4819,10,6,3,0,5.67,EN,Nature
4820,1,3,7,4,15.18,EN,Cultural
4821,4,2,2,8,14.35,EN,Religious
4822,7,5,6,9,16.92,SO,Religious
4823,1,0,8,3,16.08,SO,Cultural
4824,5,0,4,9,14.91,SO,Religious
4825,0,4,6,5,15.72,SO,Cultural
4826,3,10,6,8,17.55,EN,Historical
4827,8,3,3,1,11.94,SO,Nature
4828,4,1,2,2,15.72,SO,Nature
4829,0,5,8,9,8.48,SO,Religious
4830,9,10,1,7,14.94,SO,Historical
4831,2,8,9,8,19.15,EN,Cultural
4832,1,7,0,7,8.97,EN,Historical
4833,8,6,3,3,18.3,EN,Nature
4834,9,3,3,6,11.72,EN,Nature
4835,1,9,10,4,16.1,EN,Cultural
4836,3,7,7,8,6.64,EN,Religious
4837,6,3,4,10,17.05,SO,Religious
4838,9,10,4,2,19.49,SO,Historical
4839,8,9,6,7,10.21,SO,Historical
4840,3,0,5,3,8.84,SO,Cultural
4841,9,10,1,7,18.08,SO,Historical
4842,5,8,8,5,5.05,SO,Historical
4843,3,0,6,2,5.95,EN,Cultural
4844,4,9,10,5,11.03,EN,Cultural
4845,6,8,0,5,10.49,SO,Historical
4846,9,3,1,4,8.37,EN,Nature
4847,7,10,3,0,15.76,EN,Historical
4848,8,10,7,3,9.58,SO,Historical
4849,8,8,6,9,7.55,EN,Religious
4850,9,1,6,1,18.64,SO,Nature
4851,4,1,8,0,6.3,SO,Cultural
4852,8,1,3,6,7.61,SO,Nature
4853,6,7,5,0,7.54,EN,Historical
4854,0,9,4,3,9.21,EN,Historical
4855,8,10,5,7,18.52,SO,Historical
4856,3,6,1,10,7.88,EN,Religious
4857,5,5,8,1,12.82,EN,Cultural
4858,2,0,5,4,10.94,SO,Cultural
4859,5,4,8,7,15.12,EN,Cultural
4860,5,9,8,10,18.58,SO,Religious
4861,5,6,6,9,16.89,SO,Religious
4862,0,3,5,9,14.97,EN,Religious
4863,3,4,1,5,7.56,EN,Religious
4864,4,8,6,0,16.43,SO,Historical
4865,1,10,9,5,15.24,EN,Historical
4866,6,7,1,2,16.73,SO,Historical
4867,10,8,4,3,16.99,EN,Nature
4868,6,9,4,1,13.65,SO,Historical
4869,1,8,6,7,16.75,EN,Historical
4870,4,0,10,6,5.03,SO,Cultural
4871,1,6,0,8,7.17,EN,Religious
4872,8,8,0,3,14.82,SO,Nature
4873,2,10,8,5,7.33,SO,Historical
4874,8,0,3,2,9.54,EN,Nature
4875,8,0,10,8,18.77,EN,Cultural
4876,2,10,2,5,9.24,EN,Historical
4877,7,8,8,1,5.91,EN,Historical
4878,7,7,1,10,16.51,SO,Religious
4879,7,1,5,9,8.0,SO,Religious
4880,7,5,6,4,7.95,SO,Nature
4881,9,2,5,8,15.84,SO,Nature
4882,9,8,5,8,15.16,EN,Nature
4883,3,6,0,3,8.62,EN,Historical
4884,3,5,2,10,17.17,SO,Religious
4885,5,2,2,6,8.13,SO,Religious
4886,10,6,4,9,15.55,EN,Nature
4887,10,0,2,5,5.45,EN,Nature
4888,4,4,6,8,12.47,SO,Religious
4889,0,10,8,6,14.65,SO,Historical
4890,8,10,9,5,7.63,SO,Historical
4891,4,0,6,6,16.37,EN,Cultural
4892,8,1,1,8,10.62,SO,Nature
4893,8,9,3,9,7.29,EN,Historical
4894,0,6,5,10,10.59,EN,Religious
4895,4,1,3,10,9.31,SO,Religious
4896,7,5,1,6,11.21,EN,Nature
4897,3,9,7,0,5.57,SO,Historical
4898,3,5,7,1,18.29,EN,Cultural
4899,3,8,8,5,7.37,SO,Historical
4900,2,5,8,2,6.82,SO,Cultural
4901,5,6,10,5,11.02,SO,Cultural
4902,5,8,9,6,15.99,EN,Cultural
4903,9,8,5,10,7.21,SO,Religious
4904,0,0,2,2,15.5,SO,Cultural
4905,8,2,8,5,6.6,EN,Nature
4906,9,8,6,0,10.52,SO,Nature
4907,4,3,8,5,13.58,EN,Cultural
4908,7,0,2,3,11.19,SO,Nature
4909,6,5,10,1,18.11,SO,Cultural
4910,2,8,1,7,13.3,SO,Historical
4911,1,4,8,7,16.15,SO,Cultural
4912,2,1,10,3,10.25,SO,Cultural
4913,4,7,10,3,10.89,EN,Cultural
4914,4,8,4,1,7.45,SO,Historical
4915,4,9,7,8,16.12,SO,Historical
4916,10,9,5,4,5.86,SO,Nature
4917,9,7,1,6,5.08,SO,Nature
4918,9,7,4,4,14.58,EN,Nature
4919,9,9,4,2,15.9,EN,Nature
4920,4,3,7,2,19.84,SO,Cultural
4921,1,10,8,8,6.98,EN,Historical
4922,4,3,6,8,10.88,EN,Religious
4923,8,8,0,2,13.09,SO,Nature
4924,8,0,1,7,12.98,EN,Nature
4925,1,4,4,1,13.35,EN,Historical
4926,6,7,2,4,7.23,SO,Historical
4927,9,4,10,9,17.44,SO,Cultural
4928,7,7,1,9,8.36,EN,Religious
4929,6,1,5,10,17.15,SO,Religious
4930,6,9,3,10,8.44,EN,Religious
4931,8,4,8,6,10.47,EN,Nature
4932,7,2,10,10,15.68,SO,Cultural
4933,6,10,10,4,17.56,SO,Historical
4934,1,1,9,7,5.54,EN,Cultural
4935,5,3,1,0,6.89,EN,Nature
4936,3,3,5,5,15.06,EN,Cultural
4937,4,5,3,4,6.76,SO,Historical
4938,10,0,2,2,12.94,SO,Nature
4939,5,0,10,2,11.1,EN,Cultural
4940,1,0,4,7,15.72,SO,Religious
4941,6,6,4,4,12.9,SO,Nature
4942,7,4,2,6,11.5,SO,Nature
4943,0,6,4,0,19.87,SO,Historical
4944,7,6,4,3,5.32,EN,Nature
4945,1,2,2,9,17.55,SO,Religious
4946,1,7,1,0,17.03,SO,Historical
4947,7,0,4,6,17.0,SO,Nature
4948,5,1,8,2,19.92,SO,Cultural
4949,9,9,8,10,5.74,EN,Religious
4950,8,1,8,5,11.5,EN,Nature
4951,10,0,4,5,7.65,EN,Nature
4952,0,7,6,9,7.31,EN,Religious
4953,3,8,5,6,15.8,EN,Historical
4954,9,9,10,5,9.31,SO,Cultural
4955,9,6,2,3,19.4,SO,Nature
4956,1,9,3,7,16.2,SO,Historical
4957,10,1,3,5,6.36,EN,Nature
4958,2,4,6,2,13.71,EN,Cultural
4959,5,2,8,6,11.83,SO,Cultural
4960,4,2,1,3,16.8,SO,Nature
4961,7,7,6,7,11.59,EN,Nature
4962,6,4,1,0,18.31,SO,Nature
4963,5,3,10,1,5.52,EN,Cultural
4964,3,3,5,6,9.79,EN,Religious
4965,10,9,7,5,19.78,EN,Nature
4966,10,6,4,9,7.31,EN,Nature
4967,4,2,8,6,18.55,SO,Cultural
4968,0,10,1,10,6.05,SO,Historical
4969,6,2,6,4,5.42,EN,Nature
4970,7,0,4,6,17.22,EN,Nature
4971,6,9,7,3,16.32,SO,Historical
4972,4,6,1,10,13.33,EN,Religious
4973,5,5,7,1,9.68,EN,Cultural
4974,6,1,5,2,6.15,SO,Nature
4975,9,10,0,2,15.25,SO,Historical
4976,2,8,6,2,18.49,SO,Historical
4977,9,6,4,10,18.07,EN,Religious
4978,1,0,7,2,11.11,EN,Cultural
4979,8,8,8,6,5.05,EN,Nature
4980,0,1,2,9,14.04,SO,Religious
4981,0,10,7,0,11.61,SO,Historical
4982,2,10,4,7,17.62,EN,Historical
4983,4,3,5,5,14.18,SO,Cultural
4984,5,5,8,4,10.27,EN,Cultural
4985,3,4,2,0,14.76,SO,Historical
4986,3,6,1,8,12.55,EN,Religious
4987,9,2,5,3,13.2,EN,Nature
4988,2,9,10,8,10.09,SO,Cultural
4989,10,1,8,5,5.67,SO,Nature
4990,10,8,3,3,15.66,EN,Nature
4991,9,1,6,2,6.15,EN,Nature
4992,5,8,10,4,19.09,SO,Cultural
4993,2,7,10,8,5.55,EN,Cultural
4994,5,6,7,6,9.01,EN,Cultural
4995,0,4,7,0,13.23,SO,Cultural
4996,1,10,10,3,7.61,EN,Historical
4997,4,10,2,9,14.01,EN,Historical
4998,9,2,10,10,5.91,SO,Cultural
4999,8,3,6,9,8.62,SO,Religious
